,index,timestamp,userID,data_str,movieID,rating
1291,193840,2023-02-08T02:28:49,383092,GET /rate/the+hound+of+the+baskervilles+1978=3,the+hound+of+the+baskervilles+1978,3
1292,194001,2023-02-08T02:28:49,96422,GET /rate/snow+white+and+the+seven+dwarfs+1937=3,snow+white+and+the+seven+dwarfs+1937,3
1293,194055,2023-02-08T02:28:50,941944,GET /rate/2001+a+space+odyssey+1968=4,2001+a+space+odyssey+1968,4
1294,194192,2023-02-08T02:28:50,230042,GET /rate/between+the+folds+2008=4,between+the+folds+2008,4
1295,194248,2023-02-08T02:28:50,220658,GET /rate/harry+potter+and+the+philosophers+stone+2001=4,harry+potter+and+the+philosophers+stone+2001,4
1296,194343,2023-02-08T02:28:50,497889,GET /rate/dead+poets+society+1989=3,dead+poets+society+1989,3
1297,194704,2023-02-08T02:28:51,156794,GET /rate/amateur+1994=4,amateur+1994,4
1298,194860,2023-02-08T02:28:51,530369,GET /rate/letters+to+juliet+2010=3,letters+to+juliet+2010,3
1299,194985,2023-02-08T02:28:51,39709,GET /rate/paradise+love+2012=5,paradise+love+2012,5
1300,195013,2023-02-08T02:28:51,920816,GET /rate/dumb+and+dumber+1994=4,dumb+and+dumber+1994,4
1301,195025,2023-02-08T02:28:51,490536,GET /rate/naked+ambition+an+r+rated+look+at+an+x+rated+industry+2009=3,naked+ambition+an+r+rated+look+at+an+x+rated+industry+2009,3
1302,195150,2023-02-08T02:28:52,586267,GET /rate/the+way+of+the+dragon+1972=5,the+way+of+the+dragon+1972,5
1303,195169,2023-02-08T02:28:52,315721,GET /rate/kiss+kiss+bang+bang+2005=5,kiss+kiss+bang+bang+2005,5
1304,195170,2023-02-08T02:28:52,618270,GET /rate/raiders+of+the+lost+ark+1981=4,raiders+of+the+lost+ark+1981,4
1305,195375,2023-02-08T02:28:52,164019,GET /rate/the+carter+2009=3,the+carter+2009,3
1306,195476,2023-02-08T02:28:52,568686,GET /rate/the+arrival+of+joachim+stiller+1976=3,the+arrival+of+joachim+stiller+1976,3
1307,195719,2023-02-08T02:28:53,219406,GET /rate/babysitting+2014=2,babysitting+2014,2
1308,195746,2023-02-08T02:28:53,812801,GET /rate/anchors+aweigh+1945=4,anchors+aweigh+1945,4
1309,195857,2023-02-08T02:28:53,2798,GET /rate/2001+a+space+odyssey+1968=4,2001+a+space+odyssey+1968,4
1310,195885,2023-02-08T02:28:53,301122,GET /rate/my+neighbor+totoro+1988=4,my+neighbor+totoro+1988,4
1311,195895,2023-02-08T02:28:53,181381,GET /rate/murder+party+2007=4,murder+party+2007,4
1312,195958,2023-02-08T02:28:53,746035,GET /rate/the+chatterley+affair+2006=3,the+chatterley+affair+2006,3
1313,196055,2023-02-08T02:28:53,331251,GET /rate/hail+columbia+1982=5,hail+columbia+1982,5
1314,196119,2023-02-08T02:28:53,91862,GET /rate/chocolat+2000=4,chocolat+2000,4
1315,196186,2023-02-08T02:28:53,657027,GET /rate/animal+room+1995=4,animal+room+1995,4
1316,196216,2023-02-08T02:28:54,101714,GET /rate/nick+fury+agent+of+s.h.i.e.l.d.+1998=4,nick+fury+agent+of+s.h.i.e.l.d.+1998,4
1317,196392,2023-02-08T02:28:54,859780,GET /rate/a+handful+of+dust+1988=3,a+handful+of+dust+1988,3
1318,196495,2023-02-08T02:28:54,359771,GET /rate/the+dark+knight+2008=4,the+dark+knight+2008,4
1319,196786,2023-02-08T02:28:55,477994,GET /rate/shoot+the+piano+player+1960=4,shoot+the+piano+player+1960,4
1320,196824,2023-02-08T02:28:55,794556,GET /rate/all+quiet+on+the+western+front+1930=4,all+quiet+on+the+western+front+1930,4
1321,196878,2023-02-08T02:28:55,527488,GET /rate/cinderella+1950=3,cinderella+1950,3
1322,196888,2023-02-08T02:28:55,372073,GET /rate/sherrybaby+2006=3,sherrybaby+2006,3
1323,197348,2023-02-08T02:28:56,533869,GET /rate/constantine+2005=2,constantine+2005,2
1324,197383,2023-02-08T02:28:56,828914,GET /rate/ward+13+2003=4,ward+13+2003,4
1325,197714,2023-02-08T02:28:56,551901,GET /rate/dont+look+back+1967=5,dont+look+back+1967,5
1326,197783,2023-02-08T02:28:56,181982,GET /rate/ring+of+darkness+2004=4,ring+of+darkness+2004,4
1327,197879,2023-02-08T02:28:57,251966,GET /rate/the+alibi+2006=2,the+alibi+2006,2
1328,197900,2023-02-08T02:28:57,482190,GET /rate/the+philadelphia+story+1940=4,the+philadelphia+story+1940,4
1329,197921,2023-02-08T02:28:57,451153,GET /rate/batman+year+one+2011=4,batman+year+one+2011,4
1330,197966,2023-02-08T02:28:57,53754,GET /rate/the+first+nudie+musical+1976=3,the+first+nudie+musical+1976,3
1331,198041,2023-02-08T02:28:57,928542,GET /rate/kingsman+the+secret+service+2015=3,kingsman+the+secret+service+2015,3
1332,198274,2023-02-08T02:28:57,647509,GET /rate/a+very+british+gangster+2007=3,a+very+british+gangster+2007,3
1333,198312,2023-02-08T02:28:57,486863,GET /rate/the+lorax+2012=3,the+lorax+2012,3
1334,198450,2023-02-08T02:28:58,812376,GET /rate/the+hire+the+follow+2001=3,the+hire+the+follow+2001,3
1335,198780,2023-02-08T02:28:58,154129,GET /rate/facing+the+giants+2006=3,facing+the+giants+2006,3
1336,198942,2023-02-08T02:28:59,51418,GET /rate/zero+2+2010=4,zero+2+2010,4
1337,199021,2023-02-08T02:28:59,427748,GET /rate/strange+magic+2015=3,strange+magic+2015,3
1338,199153,2023-02-08T02:28:59,802605,GET /rate/the+good_+the+bad+and+the+ugly+1966=5,the+good_+the+bad+and+the+ugly+1966,5
1339,199222,2023-02-08T02:28:59,769232,GET /rate/fist+of+legend+1994=4,fist+of+legend+1994,4
1340,199367,2023-02-08T02:28:59,646463,GET /rate/first+monday+in+october+1981=3,first+monday+in+october+1981,3
1341,199590,2023-02-08T02:29,703336,GET /rate/tai-chi+master+1993=3,tai-chi+master+1993,3
1342,199663,2023-02-08T02:29,379987,GET /rate/bruce+almighty+2003=3,bruce+almighty+2003,3
1343,199668,2023-02-08T02:29,774692,GET /rate/for+the+birds+2000=5,for+the+birds+2000,5
1344,199885,2023-02-08T02:29,900040,GET /rate/711+ocean+drive+1950=4,711+ocean+drive+1950,4
1345,199924,2023-02-08T02:29,118578,GET /rate/the+miracle+worker+1962=3,the+miracle+worker+1962,3
1346,199986,2023-02-08T02:29:01,459013,GET /rate/the+jerk+theory+2009=3,the+jerk+theory+2009,3
1347,200243,2023-02-08T02:29:01,57537,GET /rate/ex-girlfriends+2012=4,ex-girlfriends+2012,4
1348,200369,2023-02-08T02:29:01,345839,GET /rate/breathe+in+2013=4,breathe+in+2013,4
1349,200370,2023-02-08T02:29:01,833695,GET /rate/life+of+brian+1979=3,life+of+brian+1979,3
1350,200517,2023-02-08T02:29:02,497255,GET /rate/geronimo+an+american+legend+1993=3,geronimo+an+american+legend+1993,3
1351,200598,2023-02-08T02:29:02,60963,GET /rate/the+godfather+1972=4,the+godfather+1972,4
1352,200671,2023-02-08T02:29:02,45566,GET /rate/intolerance+loves+struggle+throughout+the+ages+1916=4,intolerance+loves+struggle+throughout+the+ages+1916,4
1353,201008,2023-02-08T02:29:02,685388,GET /rate/harry+potter+and+the+philosophers+stone+2001=4,harry+potter+and+the+philosophers+stone+2001,4
1354,201160,2023-02-08T02:29:03,399906,GET /rate/the+lorax+2012=3,the+lorax+2012,3
1355,201282,2023-02-08T02:29:03,521096,GET /rate/the+killers+1964=4,the+killers+1964,4
1356,201715,2023-02-08T02:29:04,383775,GET /rate/my+architect+2003=5,my+architect+2003,5
1357,201717,2023-02-08T02:29:04,584752,GET /rate/robinson+crusoe+1997=5,robinson+crusoe+1997,5
1358,201743,2023-02-08T02:29:04,475637,GET /rate/lola+monts+1955=3,lola+monts+1955,3
1359,202630,2023-02-08T02:29:05,246682,GET /rate/you+will+meet+a+tall+dark+stranger+2010=3,you+will+meet+a+tall+dark+stranger+2010,3
1360,202693,2023-02-08T02:29:06,99868,GET /rate/siegfried+2005=3,siegfried+2005,3
1361,202743,2023-02-08T02:29:06,618615,GET /rate/lugares+comunes+2002=2,lugares+comunes+2002,2
1362,203037,2023-02-08T02:29:06,318787,GET /rate/thor+the+dark+world+2013=4,thor+the+dark+world+2013,4
1363,203081,2023-02-08T02:29:06,290392,GET /rate/predator+1987=3,predator+1987,3
1364,203291,2023-02-08T02:29:07,259053,GET /rate/taste+of+cherry+1997=4,taste+of+cherry+1997,4
1365,203667,2023-02-08T02:29:08,540254,GET /rate/watchmen+2009=3,watchmen+2009,3
1366,204274,2023-02-08T02:29:09,295111,GET /rate/campfire+tales+1997=3,campfire+tales+1997,3
1367,204418,2023-02-08T02:29:09,100565,GET /rate/taste+the+blood+of+dracula+1970=2,taste+the+blood+of+dracula+1970,2
1368,204665,2023-02-08T02:29:09,123693,GET /rate/bill+cunningham+new+york+2010=4,bill+cunningham+new+york+2010,4
1369,204725,2023-02-08T02:29:09,4220,GET /rate/the+little+vampire+2000=4,the+little+vampire+2000,4
1370,204824,2023-02-08T02:29:10,44349,GET /rate/through+the+olive+trees+1994=4,through+the+olive+trees+1994,4
1371,204864,2023-02-08T02:29:10,824752,GET /rate/galaxy+quest+1999=4,galaxy+quest+1999,4
1372,205392,2023-02-08T02:29:11,118728,GET /rate/master+and+commander+the+far+side+of+the+world+2003=4,master+and+commander+the+far+side+of+the+world+2003,4
1373,205466,2023-02-08T02:29:11,275101,GET /rate/the+hobbit+the+battle+of+the+five+armies+2014=4,the+hobbit+the+battle+of+the+five+armies+2014,4
1374,205695,2023-02-08T02:29:11,231619,GET /rate/aliens+1986=4,aliens+1986,4
1375,205975,2023-02-08T02:29:12,549145,GET /rate/ruby+sparks+2012=3,ruby+sparks+2012,3
1376,205990,2023-02-08T02:29:12,440927,GET /rate/laura+1944=4,laura+1944,4
1377,206286,2023-02-08T02:29:12,217145,GET /rate/the+seventh+seal+1957=4,the+seventh+seal+1957,4
1378,206391,2023-02-08T02:29:13,82695,GET /rate/spirited+away+2001=5,spirited+away+2001,5
1379,206492,2023-02-08T02:29:13,268899,GET /rate/troy+2004=3,troy+2004,3
1380,206949,2023-02-08T02:29:14,199113,GET /rate/harry+potter+and+the+order+of+the+phoenix+2007=4,harry+potter+and+the+order+of+the+phoenix+2007,4
1381,206966,2023-02-08T02:29:14,180504,GET /rate/how+i+ended+this+summer+2010=5,how+i+ended+this+summer+2010,5
1382,207146,2023-02-08T02:29:14,81823,GET /rate/get+low+2010=4,get+low+2010,4
1383,207167,2023-02-08T02:29:14,869172,GET /rate/heaven+knows_+mr.+allison+1957=4,heaven+knows_+mr.+allison+1957,4
1384,207434,2023-02-08T02:29:14,859154,GET /rate/bitter+moon+1992=3,bitter+moon+1992,3
1385,207435,2023-02-08T02:29:14,594144,GET /rate/murder+at+the+gallop+1963=3,murder+at+the+gallop+1963,3
1386,207617,2023-02-08T02:29:15,457869,GET /rate/a+tale+of+the+wind+1988=4,a+tale+of+the+wind+1988,4
1387,208074,2023-02-08T02:29:16,703768,GET /rate/the+green+mile+1999=5,the+green+mile+1999,5
1388,208159,2023-02-08T02:29:16,798129,GET /rate/bruce+almighty+2003=3,bruce+almighty+2003,3
1389,208283,2023-02-08T02:29:16,902905,GET /rate/the+missing+star+2006=3,the+missing+star+2006,3
1390,208361,2023-02-08T02:29:16,762601,GET /rate/muxmuschenstill+2004=4,muxmuschenstill+2004,4
1391,208453,2023-02-08T02:29:16,57986,GET /rate/dragonwyck+1946=5,dragonwyck+1946,5
1392,208490,2023-02-08T02:29:16,259255,GET /rate/party+monster+2003=4,party+monster+2003,4
1393,208688,2023-02-08T02:29:17,804174,GET /rate/small+faces+1996=4,small+faces+1996,4
1394,208856,2023-02-08T02:29:17,830512,GET /rate/notorious+1946=5,notorious+1946,5
1395,208966,2023-02-08T02:29:17,452602,GET /rate/the+constant+nymph+1943=4,the+constant+nymph+1943,4
1396,209009,2023-02-08T02:29:17,595071,GET /rate/the+court-martial+of+billy+mitchell+1955=4,the+court-martial+of+billy+mitchell+1955,4
1397,209017,2023-02-08T02:29:17,325301,GET /rate/soylent+green+1973=5,soylent+green+1973,5
1398,209050,2023-02-08T02:29:17,362453,GET /rate/police+academy+2+their+first+assignment+1985=2,police+academy+2+their+first+assignment+1985,2
1399,209100,2023-02-08T02:29:17,795269,GET /rate/runaway+jury+2003=3,runaway+jury+2003,3
1400,209196,2023-02-08T02:29:18,243423,GET /rate/the+good_+the+bad+and+the+ugly+1966=5,the+good_+the+bad+and+the+ugly+1966,5
1401,209329,2023-02-08T02:29:18,200165,GET /rate/the+glimmer+man+1996=3,the+glimmer+man+1996,3
1402,209439,2023-02-08T02:29:18,563683,GET /rate/darling+2007=5,darling+2007,5
1403,209516,2023-02-08T02:29:18,902535,GET /rate/running+mates+1992=4,running+mates+1992,4
1404,209592,2023-02-08T02:29:18,741285,GET /rate/lola+monts+1955=4,lola+monts+1955,4
1405,209702,2023-02-08T02:29:19,634845,GET /rate/big+trouble+in+little+china+1986=4,big+trouble+in+little+china+1986,4
1406,209796,2023-02-08T02:29:19,55495,GET /rate/the+little+foxes+1941=5,the+little+foxes+1941,5
1407,209817,2023-02-08T02:29:19,529941,GET /rate/dial+m+for+murder+1954=4,dial+m+for+murder+1954,4
1408,209828,2023-02-08T02:29:19,406951,GET /rate/how+to+train+your+dragon+2+2014=4,how+to+train+your+dragon+2+2014,4
1409,209972,2023-02-08T02:29:19,812494,GET /rate/aliens+1986=4,aliens+1986,4
1410,210279,2023-02-08T02:29:20,234024,GET /rate/dances+with+wolves+1990=4,dances+with+wolves+1990,4
1411,210286,2023-02-08T02:29:20,292257,GET /rate/the+secret+of+moonacre+2008=4,the+secret+of+moonacre+2008,4
1412,210441,2023-02-08T02:29:20,190506,GET /rate/novo+2002=2,novo+2002,2
1413,210530,2023-02-08T02:29:20,333984,GET /rate/eva+2011=4,eva+2011,4
1414,210639,2023-02-08T02:29:20,410255,GET /rate/beauty+and+the+beast+1991=4,beauty+and+the+beast+1991,4
1415,210700,2023-02-08T02:29:20,514490,GET /rate/snowpiercer+2013=4,snowpiercer+2013,4
1416,210763,2023-02-08T02:29:21,325130,GET /rate/men+in+black+1997=3,men+in+black+1997,3
1417,210987,2023-02-08T02:29:21,30378,GET /rate/troy+2004=4,troy+2004,4
1418,211042,2023-02-08T02:29:21,382038,GET /rate/star+wars+episode+i+-+the+phantom+menace+1999=4,star+wars+episode+i+-+the+phantom+menace+1999,4
1419,211147,2023-02-08T02:29:21,153968,GET /rate/born+reckless+1930=4,born+reckless+1930,4
1420,211158,2023-02-08T02:29:21,14708,GET /rate/saludos+amigos+1942=3,saludos+amigos+1942,3
1421,211173,2023-02-08T02:29:21,28607,GET /rate/men+in+black+ii+2002=4,men+in+black+ii+2002,4
1422,211200,2023-02-08T02:29:21,906743,GET /rate/satans+school+for+girls+1973=4,satans+school+for+girls+1973,4
1423,211210,2023-02-08T02:29:21,693160,GET /rate/leon+the+professional+1994=5,leon+the+professional+1994,5
1424,211287,2023-02-08T02:29:22,647211,GET /rate/despicable+me+2010=5,despicable+me+2010,5
1425,211312,2023-02-08T02:29:22,467342,GET /rate/a+limousine+the+colour+of+midsummers+eve+1981=4,a+limousine+the+colour+of+midsummers+eve+1981,4
1426,211315,2023-02-08T02:29:22,581008,GET /rate/kingsman+the+secret+service+2015=4,kingsman+the+secret+service+2015,4
1427,211576,2023-02-08T02:29:22,486038,GET /rate/the+fox++the+child+2007=2,the+fox++the+child+2007,2
1428,211683,2023-02-08T02:29:22,690326,GET /rate/reservoir+dogs+1992=3,reservoir+dogs+1992,3
1429,211985,2023-02-08T02:29:23,814987,GET /rate/despicable+me+2+2013=4,despicable+me+2+2013,4
1430,212128,2023-02-08T02:29:23,330551,GET /rate/the+opposite+of+sex+1998=3,the+opposite+of+sex+1998,3
1431,212146,2023-02-08T02:29:23,514061,GET /rate/reclaim+2014=3,reclaim+2014,3
1432,212151,2023-02-08T02:29:23,136346,GET /rate/the+secret+life+of+walter+mitty+1947=4,the+secret+life+of+walter+mitty+1947,4
1433,212321,2023-02-08T02:29:23,753470,GET /rate/toy+story+1995=4,toy+story+1995,4
1434,212353,2023-02-08T02:29:24,384633,GET /rate/gattaca+1997=4,gattaca+1997,4
1435,212533,2023-02-08T02:29:24,253452,GET /rate/the+lord+of+the+rings+the+fellowship+of+the+ring+2001=4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
1436,212681,2023-02-08T02:29:24,625225,GET /rate/the+incredible+hulk+2008=4,the+incredible+hulk+2008,4
1437,212766,2023-02-08T02:29:24,353154,GET /rate/louis+c.k.+shameless+2007=4,louis+c.k.+shameless+2007,4
1438,213432,2023-02-08T02:29:26,281765,GET /rate/heir+to+an+execution+2004=5,heir+to+an+execution+2004,5
1439,213450,2023-02-08T02:29:26,703150,GET /rate/interstellar+2014=4,interstellar+2014,4
1440,213488,2023-02-08T02:29:26,313504,GET /rate/the+big+kahuna+2000=3,the+big+kahuna+2000,3
1441,213591,2023-02-08T02:29:26,813678,GET /rate/before+i+go+to+sleep+2014=3,before+i+go+to+sleep+2014,3
1442,213617,2023-02-08T02:29:26,502835,GET /rate/percy+jackson++the+olympians+the+lightning+thief+2010=3,percy+jackson++the+olympians+the+lightning+thief+2010,3
1443,213741,2023-02-08T02:29:26,847767,GET /rate/death+by+china+2012=3,death+by+china+2012,3
1444,213758,2023-02-08T02:29:26,67957,GET /rate/harry+potter+and+the+deathly+hallows+part+1+2010=5,harry+potter+and+the+deathly+hallows+part+1+2010,5
1445,214464,2023-02-08T02:29:27,796483,GET /rate/raiders+of+the+lost+ark+1981=4,raiders+of+the+lost+ark+1981,4
1446,214525,2023-02-08T02:29:28,841937,GET /rate/symphony+of+the+soil+2013=4,symphony+of+the+soil+2013,4
1447,214541,2023-02-08T02:29:28,339742,GET /rate/giants+and+toys+1958=3,giants+and+toys+1958,3
1448,214560,2023-02-08T02:29:28,692785,GET /rate/ratatouille+2007=5,ratatouille+2007,5
1449,214659,2023-02-08T02:29:28,114669,GET /rate/lets+get+lost+1988=3,lets+get+lost+1988,3
1450,214753,2023-02-08T02:29:28,299902,GET /rate/new+york+in+the+50s+2001=4,new+york+in+the+50s+2001,4
1451,214777,2023-02-08T02:29:28,588694,GET /rate/messiah+of+evil+1973=2,messiah+of+evil+1973,2
1452,214845,2023-02-08T02:29:28,913630,GET /rate/beetlejuice+1988=4,beetlejuice+1988,4
1453,214942,2023-02-08T02:29:28,337810,GET /rate/sitcom+1998=4,sitcom+1998,4
1454,214992,2023-02-08T02:29:28,5840,GET /rate/the+lorax+2012=4,the+lorax+2012,4
1455,215052,2023-02-08T02:29:28,868717,GET /rate/treasure+planet+2002=3,treasure+planet+2002,3
1456,215173,2023-02-08T02:29:29,731654,GET /rate/never+say+never+again+1983=4,never+say+never+again+1983,4
1457,215375,2023-02-08T02:29:29,761609,GET /rate/crime+story+1993=3,crime+story+1993,3
1458,215797,2023-02-08T02:29:30,799655,GET /rate/soldiers+girl+2003=4,soldiers+girl+2003,4
1459,215883,2023-02-08T02:29:30,484067,GET /rate/the+golden+child+1986=4,the+golden+child+1986,4
1460,216014,2023-02-08T02:29:30,338690,GET /rate/puff_+puff_+pass+2006=3,puff_+puff_+pass+2006,3
1461,216035,2023-02-08T02:29:30,805563,GET /rate/dawn+of+the+dead+1978=4,dawn+of+the+dead+1978,4
1462,216051,2023-02-08T02:29:30,344806,GET /rate/sabrina+1995=3,sabrina+1995,3
1463,216608,2023-02-08T02:29:31,904836,GET /rate/mulan+1998=4,mulan+1998,4
1464,216642,2023-02-08T02:29:32,556180,GET /rate/master+and+commander+the+far+side+of+the+world+2003=4,master+and+commander+the+far+side+of+the+world+2003,4
1465,216993,2023-02-08T02:29:32,711753,GET /rate/the+avengers+2012=3,the+avengers+2012,3
1466,217135,2023-02-08T02:29:32,167298,GET /rate/rocky+balboa+2006=3,rocky+balboa+2006,3
1467,217153,2023-02-08T02:29:32,722910,GET /rate/pitfall+1962=4,pitfall+1962,4
1468,217234,2023-02-08T02:29:33,335953,GET /rate/ju-on+the+grudge+2002=5,ju-on+the+grudge+2002,5
1469,217264,2023-02-08T02:29:33,490247,GET /rate/stuck+between+stations+2011=4,stuck+between+stations+2011,4
1470,217265,2023-02-08T02:29:33,39766,GET /rate/coraline+2009=4,coraline+2009,4
1471,217970,2023-02-08T02:29:34,811744,GET /rate/star+wars+1977=4,star+wars+1977,4
1472,218042,2023-02-08T02:29:34,498953,GET /rate/dolls+2002=3,dolls+2002,3
1473,218492,2023-02-08T02:29:35,829024,GET /rate/rendition+2007=4,rendition+2007,4
1474,218903,2023-02-08T02:29:36,485372,GET /rate/the+fisher+king+1991=5,the+fisher+king+1991,5
1475,218964,2023-02-08T02:29:36,878901,GET /rate/nevada+smith+1966=4,nevada+smith+1966,4
1476,219037,2023-02-08T02:29:36,286195,GET /rate/goodfellas+1990=4,goodfellas+1990,4
1477,219068,2023-02-08T02:29:36,44239,GET /rate/pulp+fiction+1994=4,pulp+fiction+1994,4
1478,219319,2023-02-08T02:29:36,202742,GET /rate/the+lady+is+willing+1942=3,the+lady+is+willing+1942,3
1479,219333,2023-02-08T02:29:37,162691,GET /rate/the+last+voyage+1960=3,the+last+voyage+1960,3
1480,219365,2023-02-08T02:29:37,119229,GET /rate/ballet+shoes+2008=3,ballet+shoes+2008,3
1481,219552,2023-02-08T02:29:37,358443,GET /rate/the+inheritors+1998=3,the+inheritors+1998,3
1482,219613,2023-02-08T02:29:37,144917,GET /rate/fear+strikes+out+1957=5,fear+strikes+out+1957,5
1483,219647,2023-02-08T02:29:37,607589,GET /rate/my+sassy+girl+2008=3,my+sassy+girl+2008,3
1484,219725,2023-02-08T02:29:37,525059,GET /rate/casino+royale+2006=3,casino+royale+2006,3
1485,219879,2023-02-08T02:29:38,748586,GET /rate/east+is+east+1999=3,east+is+east+1999,3
1486,220355,2023-02-08T02:29:38,905699,GET /rate/giorgino+1994=4,giorgino+1994,4
1487,220430,2023-02-08T02:29:39,641871,GET /rate/ice+quake+2010=3,ice+quake+2010,3
1488,220655,2023-02-08T02:29:39,111698,GET /rate/interstellar+2014=4,interstellar+2014,4
1489,221388,2023-02-08T02:29:40,658492,GET /rate/johnny+got+his+gun+1971=3,johnny+got+his+gun+1971,3
1490,221537,2023-02-08T02:29:41,569811,GET /rate/faust+1926=5,faust+1926,5
1491,221729,2023-02-08T02:29:41,199397,GET /rate/all+the+presidents+men+1976=4,all+the+presidents+men+1976,4
1492,221904,2023-02-08T02:29:41,503397,GET /rate/peeping+tom+1960=4,peeping+tom+1960,4
1493,222002,2023-02-08T02:29:42,613880,GET /rate/the+maid+2009=4,the+maid+2009,4
1494,222295,2023-02-08T02:29:42,642688,GET /rate/abel+1986=3,abel+1986,3
1495,222512,2023-02-08T02:29:43,522329,GET /rate/the+beach+boys+an+american+family+2000=2,the+beach+boys+an+american+family+2000,2
1496,222555,2023-02-08T02:29:43,19040,GET /rate/the+terminator+1984=4,the+terminator+1984,4
